stratum_id,lon,lat
14,-72.0261454252244,39.8497166238302
14,-72.0213844840864,39.8534736239466
14,-72.0154334351335,39.8575106714249
14,-72.010672662447,39.8602597345047
14,-72.007109576287,39.8630109038383
14,-72.0023486230182,39.8657619688817
14,-71.9952072848961,39.8703475743928
14,-71.9880735094216,39.8740122931029
14,-71.9821224502364,39.8776812529044
14,-71.9761713804245,39.8804317424135
14,-71.9630865440209,39.8877643351181
14,-71.9595158779033,39.8905121764419
14,-71.9535648072021,39.8932621477099
14,-71.9428603530015,39.8987617479938
14,-71.9345287168587,39.9033429225428
14,-71.9262048263363,39.9070103197445
14,-71.9202535840329,39.9106752788827
14,-71.9143025317542,39.9152534109392
14,-71.9083514692537,39.9189201480728
14,-71.9012176994123,39.9234999560803
14,-71.8940763632715,39.9289970850831
14,-71.8893155924482,39.9326586284425
14,-71.8833719240562,39.9363244268169
14,-71.8786111625224,39.9409030439789
14,-71.8738502008808,39.9436487480025
14,-71.8690894194696,39.946396562348
14,-71.864328457539,39.9491464867467
14,-71.8583849586572,39.9518940878847
14,-71.8536239867284,39.953724285744
14,-71.8488631854959,39.9546393846472
14,-71.8441022038329,39.9555544712459
14,-71.8405390812433,39.9555544988898
14,-71.832207391685,39.9555545635298
14,-71.8262562784941,39.9546395599566
15,-71.7344826457913,39.9500759687611
15,-71.7405901357339,39.9500625836375
15,-71.7465412408716,39.9500625269631
15,-71.7536826380695,39.9500624664246
15,-71.7608164677914,39.9509775229511
15,-71.7679576838654,39.9509774676777
15,-71.7762893731805,39.95097740319
15,-71.7846134867568,39.950977338761
15,-71.7917547120872,39.9518946038502
15,-71.8000788349947,39.9528096262525
15,-71.8096006462506,39.95372462697
15,-71.8179323450981,39.954639624506
15,-71.8262562784941,39.9546395599566
15,-71.832207391685,39.9555545635298
15,-71.8405390812433,39.9555544988898
15,-71.8441022038329,39.9555544712459
15,-71.8488631854959,39.9546393846472
15,-71.8536239867284,39.953724285744
15,-71.8583849586572,39.9518940878847
15,-71.864328457539,39.9491464867467
15,-71.8690894194696,39.946396562348
15,-71.8738502008808,39.9436487480025
15,-71.8786111625224,39.9409030439789
15,-71.8833719240562,39.9363244268169
15,-71.8893155924482,39.9326586284425
15,-71.8940763632715,39.9289970850831
15,-71.9012176994123,39.9234999560803
15,-71.9083514692537,39.9189201480728
15,-71.9143025317542,39.9152534109392
15,-71.9202535840329,39.9106752788827
15,-71.9262048263363,39.9070103197445
15,-71.9345287168587,39.9033429225428
15,-71.9428603530015,39.8987617479938
15,-71.9535648072021,39.8932621477099
15,-71.9595158779033,39.8905121764419
15,-71.9630865440209,39.8877643351181
15,-71.9761713804245,39.8804317424135
15,-71.9821224502364,39.8776812529044
15,-71.9880735094216,39.8740122931029
15,-71.9952072848961,39.8703475743928
15,-72.0023486230182,39.8657619688817
15,-72.007109576287,39.8630109038383
15,-72.010672662447,39.8602597345047
15,-72.0154334351335,39.8575106714249
15,-72.0213844840864,39.8534736239466
15,-72.0261454252244,39.8497166238302
15,-72.0308987946567,39.8463220191156
15,-72.0356595572009,39.8427470475462
15,-72.0404204903245,39.8383420393886
15,-72.0451812525252,39.8347666492419
15,-72.0499421767364,39.8296290732082
15,-72.055885631378,39.8241239341622
15,-72.0594562758767,39.8199959058499
15,-72.0642172080067,39.8155916530863
15,-72.0713585296737,39.8101788549018
15,-72.0773019853754,39.8048568959993
15,-72.0820627472629,39.8013710168959
15,-72.0844432987377,39.7987999062529
15,-72.0892040538596,39.794763840699
15,-72.0939574166413,39.7909969260365
15,-72.0999084578809,39.786593021386
15,-72.1058594813326,39.7807170063835
15,-72.1141910750364,39.7739229914128
15,-72.1213248325778,39.7697005976758
15,-72.1225151189461,39.7693353541665
15,-72.12727587593,39.7655692640463
15,-72.1344096406548,39.7619878198116
15,-72.1391705953806,39.7596914085252
15,-72.143931367419,39.7572122689365
15,-72.1510727184334,39.7545481408621
15,-72.1570162018104,39.7517948101888
15,-72.1641575519227,39.7491326990384
15,-72.1701086126617,39.7466531707806
15,-72.178432671815,39.7436187953252
15,-72.1855740184389,39.7407736710647
15,-72.1939054693665,39.7374672070439
15,-72.2022295307442,39.7346173641134
15,-72.2069904928596,39.7330575863458
15,-72.2117512781013,39.7317718526035
15,-72.2188850605773,39.729842092542
15,-72.2284068195765,39.727910036883
