"fYear","month","polygon","n_observations","mean_cfin_0_80","sd_cfin_0_80","min_cfin_0_80","max_cfin_0_80","mean_cgla_0_80","sd_cgla_0_80","min_cgla_0_80","max_cgla_0_80","mean_chyp_0_80","sd_chyp_0_80","min_chyp_0_80","max_chyp_0_80","mean_cfin_below_80","sd_cfin_below_80","min_cfin_below_80","max_cfin_below_80","mean_cgla_below_80","sd_cgla_below_80","min_cgla_below_80","max_cgla_below_80","mean_chyp_below_80","sd_chyp_below_80","min_chyp_below_80","max_chyp_below_80","mean_cfin_total","sd_cfin_total","min_cfin_total","max_cfin_total","mean_cgla_total","sd_cgla_total","min_cgla_total","max_cgla_total","mean_chyp_total","sd_chyp_total","min_chyp_total","max_chyp_total"
2006,6,"ecomon_38",214,9896.538,2523.095,3837.578,15190.872,0.054,0.037,0.001,0.149,85.685,50.378,19.015,224.427,12887.45,3378.413,4538.464,19487.135,0.07,0.048,0.001,0.232,264.244,173.963,49.952,642.867,22783.988,2636.96,9932.601,28296.686,0.124,0.079,0.002,0.364,349.929,223.525,73.651,845.488
2006,6,"ecomon_40",61,3478.921,1912.619,112.038,6572.37,0.335,0.32,0.011,1.038,23.016,20.807,0.254,61.138,1278.247,848.565,82.974,2322.528,0.141,0.137,0.004,0.419,3.657,4.656,0,16.532,3877.063,2433.571,112.038,8733.344,0.379,0.389,0.011,1.439,24.155,22.774,0.254,69.634
2006,6,"ecomon_41",249,5941.031,977.709,4276.665,8669.959,0.623,0.394,0.089,2.405,32.045,15.156,12.052,113.626,6550.886,2899.072,90.785,13554.098,0.63,0.43,0.005,3.286,66.848,39.859,0,308.357,12465.608,3644.24,4276.665,21226.99,1.25,0.779,0.135,5.691,98.625,49.732,12.052,419.302
2006,6,"ecomon_42",214,8337.901,3237.534,3838.274,13889.757,0.652,0.476,0.103,2.632,73.033,35.545,20.221,183.195,9706.366,2718.553,5130.502,14892.744,0.957,0.936,0.104,5.276,196.34,95.257,56.722,459.23,18044.267,2636.203,10753.786,22697.075,1.609,1.336,0.305,7.908,269.373,130.284,76.943,642.425
2006,6,"ecomon_43",96,7395.025,2095.396,4241.332,12668.671,0.877,0.574,0.209,2.562,116.308,52.601,48.756,264.176,4744.787,1410.384,1102.772,8928.896,0.601,0.479,0.046,2.511,165.474,95.661,0,383.006,12139.812,3031.015,7028.201,18880.677,1.478,0.999,0.325,3.89,281.782,75.182,154.353,526.849
2006,6,"ecomon_44",47,5119.272,925.36,3247.695,7201.59,0.771,0.389,0.325,2.092,181.988,41.88,94.922,265.652,987.775,947.074,2.051,3912.384,0.207,0.357,0.001,1.684,12.161,51.829,0,244.053,5581.634,1359.34,3247.695,8773.018,0.868,0.588,0.342,3.776,187.681,58.656,94.922,461.258
2006,6,"ecomon_45",41,3883.518,952.882,1710.206,5331.775,0.853,0.365,0.178,1.586,47.601,29.289,5.071,122.363,976.492,920.842,4.458,3679.969,0.215,0.202,0.001,0.73,5.934,14.848,0,48.473,4359.855,1566.368,1710.206,9011.744,0.958,0.464,0.178,2.086,50.495,32.59,5.071,137.6
2006,6,"ecomon_46",27,6061.456,1562.623,4384.836,8442.322,2.793,1.561,1.082,6.833,159.52,57.136,94.83,305.607,3866.016,777.866,1850.976,4749.778,1.712,0.699,0.548,3.44,290.594,215.568,13.512,762.85,9927.472,2057.594,6276.062,12638.554,4.505,2.218,1.63,10.273,450.114,251.161,180.023,1068.458
2006,6,"ecomon_47",135,7571.001,1829.634,4223.458,13512.881,0.168,0.231,0.002,1.556,182.39,94.257,35.785,533.209,3957.082,2228.127,43.164,7744.734,0.106,0.171,0,1.061,120.479,133.304,0,486.833,11147.031,3735.382,4223.458,20137.111,0.263,0.389,0.003,2.617,291.268,164.388,35.785,754.745
2006,6,"WSS",358,6345.843,3044.712,24.513,13479.171,0.509,0.504,0.001,3.269,152.778,104.932,0.299,647.786,4009.027,2274.33,2.051,9689.88,0.249,0.279,0,1.684,133.204,132.344,0,559.245,9145.443,5324.215,24.513,21181.362,0.683,0.682,0.002,3.776,245.798,160.15,0.299,783.672
2006,6,"EGOM",217,4163.911,1757.287,32.913,7873.936,0.965,0.651,0.016,4.634,55.515,48.343,0.498,254.27,5008.985,3029.383,4.458,12272.967,1.014,0.841,0.001,5.276,97.003,96.5,0,538.981,7510.928,4825.225,32.913,17911.425,1.642,1.338,0.016,7.908,120.333,119.457,0.498,734.763
2006,6,"JB",98,7179.935,3157,3903.212,12985.704,0.979,0.456,0.365,2.562,84.999,23.546,42.179,169.185,9397.346,3107.322,4351.083,14892.744,1.447,0.837,0.293,4.447,232.254,58.638,106.843,432.08,16577.281,2454.686,9784.316,20872.761,2.426,1.067,0.867,6.575,317.253,81.248,149.022,601.265
2006,6,"Browns",669,6060.456,2021.61,183.032,12914.513,8.071,9.856,0.004,44.287,548.1,325.602,4.04,1711.274,4389.558,2371.567,7.533,11763.793,5.091,6.754,0.003,30.226,911.915,944.46,0,3521.577,10010.403,4082.67,183.032,21519.926,12.652,15.757,0.007,67.171,1368.688,1055.546,4.04,4634.374
2006,6,"Halifax",2587,2119.608,1355.555,71.698,8740.302,243.497,236.315,0.09,1215.981,1115.116,905.211,3.701,5496.596,2598.749,1924.932,2.478,13889.256,501.615,570.971,0,2222.034,4922.203,4553.462,0,18811.446,4152.8,2447.027,71.698,17581.029,635.947,685.54,0.09,2650.357,4966.116,5161.825,3.701,22017.898
2006,6,"GeorgesNEC",180,10498.09,2850.636,2255.369,15190.872,0.071,0.067,0.001,0.312,101.481,41.975,27.325,219.174,11804.659,3645.301,5875.667,19487.135,0.069,0.051,0.003,0.271,316.356,150.066,68.039,642.867,22302.749,3214.668,8540.565,28296.686,0.14,0.114,0.005,0.583,417.838,191.066,95.363,845.488
2006,6,"GMB150",36,6660.496,1463.583,3967.152,8442.322,5.939,4.289,0.934,15.49,244.737,115.394,68.602,457.075,4042.164,823.002,207.986,5001.435,3.425,2.258,0.13,8.075,544.356,314.185,0,1133.115,10702.66,1908.848,4640.834,12753.021,9.364,6.459,1.73,23.454,789.093,409.718,226.593,1590.19
2006,6,"BOF",44,3407.062,1168.416,111.648,5457.621,6.152,2.66,0.125,11.511,388.707,180.605,4.004,746.191,2245.29,1323.797,33.202,4260.498,3.67,2.166,0.067,7.369,232.442,207.259,0,656.448,4988.971,2466.453,111.648,9718.118,8.738,4.337,0.125,16.142,552.473,263.75,4.004,930.488
2006,7,"ecomon_14",38,1003.686,678.057,31.378,2139.206,0,0,0,0,13.221,10.792,4.616,42.334,1028.363,745.823,231.97,2760.465,0,0,0,0,35.775,40.461,1.047,141.122,2032.049,458.901,1342.305,3291.106,0,0,0,0,48.996,51.112,7.132,183.456
2006,7,"ecomon_15",114,2219.067,404.401,965.236,2956.625,0,0,0,0,2.294,1.25,0.477,7.005,104.715,91.414,3.889,356.957,0,0,0,0,0.204,0.455,0,1.555,2243.868,412.813,965.236,2956.625,0,0,0,0,2.342,1.39,0.477,8.005
2006,7,"ecomon_16",129,1033.701,457.094,294.761,2162.543,0,0,0,0,0.858,0.384,0.36,2.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.701,457.094,294.761,2162.543,0,0,0,0,0.858,0.384,0.36,2.003
2006,7,"ecomon_17",30,359.246,150.347,144.089,771.576,0,0,0,0,1.421,0.551,0.527,2.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.246,150.347,144.089,771.576,0,0,0,0,1.421,0.551,0.527,2.451
2006,7,"ecomon_18",43,1179.719,879.67,24.279,2699.406,0,0,0,0,12.057,10.988,3.679,42.658,1297.883,900.33,282.675,3221.825,0,0,0,0,34.987,41.951,0.708,171.245,2477.602,460.964,1526.913,3291.861,0,0,0,0,47.044,52.853,4.671,213.903
2006,7,"ecomon_19",144,2375.986,370.23,1625.587,3183.162,0,0,0,0,1.891,0.887,0.599,4.99,71.581,63.332,1.694,266.793,0,0,0,0,0.061,0.234,0,1.191,2398.852,370.381,1625.587,3183.162,0,0,0,0,1.911,0.955,0.599,6.181
2006,7,"ecomon_20",80,1520.583,445.619,591.485,2358.581,0,0,0,0,1.396,0.654,0.558,3.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520.583,445.619,591.485,2358.581,0,0,0,0,1.396,0.654,0.558,3.297
2006,7,"ecomon_21",17,732.915,253.98,294.082,1276.002,0,0,0,0,1.25,0.517,0.493,2.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.915,253.98,294.082,1276.002,0,0,0,0,1.25,0.517,0.493,2.159
2006,7,"ecomon_22",38,1014.475,772.982,6.454,2799.966,0,0,0,0,12.783,15.109,4.017,64.072,1026.63,644.783,171.381,2679.1,0,0,0,0,42.254,68.109,1.202,302.45,2041.105,616.485,1097.11,3635.938,0,0,0,0,55.037,83.1,5.335,366.522
2006,7,"ecomon_23",151,2859.783,534.161,883.159,4313.703,0,0,0,0,2.378,1.218,0.463,5.665,109.718,86.158,0.03,315.355,0,0,0,0,0.187,0.4,0,1.86,2899.746,498.35,1008.773,4313.703,0,0,0,0,2.446,1.362,0.463,7.28
2006,7,"ecomon_24",82,1513.127,718.675,279.15,3010.255,0,0,0,0,0.423,0.147,0.205,0.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1513.127,718.675,279.15,3010.255,0,0,0,0,0.423,0.147,0.205,0.809
2006,7,"ecomon_25",70,187.874,184.982,0,763.564,0,0,0,0,0.17,0.154,0.003,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.874,184.982,0,763.564,0,0,0,0,0.17,0.154,0.003,0.728
2006,7,"ecomon_26",43,923.703,447.488,151.685,1628.979,0,0,0,0,8.014,5.775,3.792,29.573,1120.795,823.374,211.881,3623.673,0,0,0,0,20.376,19.497,1.611,95.753,2044.498,500.476,1242.323,3779.472,0,0,0,0,28.39,25.172,6.114,125.326
2006,7,"ecomon_27",126,1768.443,342.79,1245.953,2442.742,0,0,0,0,2.697,1.378,0.418,4.893,71.621,60.228,1.377,224.573,0,0,0,0,0.183,0.42,0,1.786,1801.411,325.772,1245.953,2442.742,0,0,0,0,2.781,1.524,0.418,6.418
2006,7,"ecomon_28",24,1236.636,1371.722,7.536,4139.21,0,0,0,0.001,15.84,10.746,4.683,40.753,4708.266,2841.783,589.765,10249.044,0.003,0.009,0,0.042,54.944,49.734,2.377,207.115,5944.902,2118.684,2449.675,10420.458,0.003,0.009,0,0.042,70.784,59.221,10.675,235.459
2006,7,"ecomon_29",157,2953.797,641.563,1197.415,4548.825,0,0,0,0.001,2.646,2.447,0.544,20.943,379.744,1016.276,1.186,5926.206,0,0,0,0,2.092,7.949,0,54.631,3127.947,855.201,1591.995,7549.399,0,0,0,0.001,3.606,7.475,0.544,75.573
2006,7,"ecomon_30",131,1027.15,480.251,109.753,2257.837,0,0,0,0,0.335,0.178,0.052,1.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.15,480.251,109.753,2257.837,0,0,0,0,0.335,0.178,0.052,1.216
2006,7,"ecomon_31",67,880.488,696.891,55.76,2694.823,0,0,0,0.002,0.277,0.202,0.027,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880.488,696.891,55.76,2694.823,0,0,0,0.002,0.277,0.202,0.027,0.821
2006,7,"ecomon_32",56,4197.841,1262.917,2071.379,6516.141,0.003,0.002,0,0.006,5.938,4.219,0.45,16.506,3995.181,3243.878,7.909,9508.931,0.004,0.005,0,0.018,14.537,12.989,0,42.217,7550.94,3184.262,2071.379,12137.399,0.007,0.006,0,0.023,18.139,17.107,0.45,58.342
2006,7,"ecomon_33",70,4712.06,2903.134,20.236,10920.249,0,0.001,0,0.004,1.586,1.587,0.042,9.107,389.613,324.86,9.435,1338.33,0,0,0,0.001,0.14,0.353,0,1.641,4851.207,3092.314,20.236,12258.579,0,0.001,0,0.005,1.636,1.749,0.042,10.748
2006,7,"ecomon_34",136,8735.508,2149.96,4018.516,12577.568,0.006,0.006,0,0.023,7.573,3.507,3.192,16.67,10395.172,4553.765,1540.729,18627.536,0.011,0.015,0,0.068,18.928,9.929,1.57,41.323,19130.68,3161.166,9696.511,24229.989,0.017,0.021,0,0.088,26.501,13.334,5.735,57.992
2006,7,"ecomon_35",39,4675.919,2645.108,866.568,9423.135,0.008,0.011,0,0.041,6.413,6.948,0.186,34.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4675.919,2645.108,866.568,9423.135,0.008,0.011,0,0.041,6.413,6.948,0.186,34.587
2006,7,"ecomon_36",93,8537.61,3096.786,2237.128,16690.955,0.065,0.08,0.002,0.348,16.223,9.864,0.436,46.325,3529.903,3482.264,42.463,12759.294,0.048,0.07,0,0.355,24.638,26.93,0,92.523,10966.791,3697.197,2237.128,18688.933,0.098,0.134,0.002,0.682,33.179,31.613,0.436,124.567
2006,7,"ecomon_37",123,3233.179,1346.19,1100.847,5913.071,0.023,0.024,0.003,0.16,23.385,7.402,11.83,44.183,16899.252,1745.488,9984.989,19519.678,0.134,0.112,0.008,0.48,67.033,26.748,30.067,134.913,20132.431,1476.627,15048.528,22230.487,0.157,0.129,0.011,0.553,90.418,34.041,41.898,176.936
2006,7,"ecomon_38",214,6975.782,2880.438,498.156,12523.471,0.019,0.015,0.001,0.057,38.573,26.709,6.835,123.589,12290.162,4841.284,3914.444,21488.379,0.033,0.025,0.001,0.124,119.123,88.393,19.64,346.239,19265.945,2898.041,8566.908,24891.276,0.051,0.035,0.001,0.167,157.696,114.699,26.475,469.828
2006,7,"ecomon_40",61,4407.792,2686.286,151.205,9545.834,0.15,0.111,0.016,0.427,25.45,20.631,0.263,72.076,536.455,371.132,39.714,1123.331,0.016,0.018,0,0.059,3.608,4.92,0,17.388,4574.885,2926.873,151.205,10529.934,0.155,0.119,0.016,0.475,26.574,22.537,0.263,82.813
2006,7,"ecomon_41",249,6583.627,1231.665,3857.659,10179.938,0.257,0.148,0.034,0.645,24.744,14.399,5.95,80.637,6460.388,3816.851,36.395,15734.906,0.219,0.145,0.001,0.846,48.928,31.6,0,224.12,13018.07,3270.413,5170.726,20435.16,0.475,0.23,0.069,1.392,73.476,40.4,7.713,304.757
2006,7,"ecomon_42",214,6262.632,3286.324,1262.394,11865.327,0.14,0.084,0.027,0.476,40.048,19.891,11.251,132.957,10411.671,4257.142,4073.058,18174.451,0.322,0.286,0.027,1.54,107.685,52.871,32.112,333.296,16674.303,2438.259,11380.122,21907.219,0.462,0.319,0.081,1.918,147.733,72.483,43.363,466.253
2006,7,"ecomon_43",96,6001.055,1667.406,2176.623,10146.324,0.181,0.119,0.049,0.54,52.333,20.124,20.08,112.403,3919.405,1325.34,860.012,10076.104,0.127,0.109,0.01,0.614,79.075,48.725,0,193.976,9920.46,2406.99,5833.735,15121.512,0.308,0.211,0.072,0.906,131.408,42.766,61.725,261.193
2006,7,"ecomon_44",47,4102.709,782.966,2607.937,5760.015,0.121,0.066,0.053,0.356,75.181,30.052,34.286,138.643,835.271,832.084,1.817,3516.141,0.036,0.061,0,0.286,7.613,32.98,0,155.2,4493.687,1224.479,2607.937,7884.494,0.138,0.102,0.053,0.642,78.745,43.175,34.286,293.327
2006,7,"ecomon_45",41,4648.727,1492.978,1858.594,7751.865,0.27,0.092,0.104,0.475,40.978,19.735,7.032,86.852,433.421,561.92,2.192,2421.317,0.026,0.035,0,0.148,5.365,13.342,0,49.303,4860.152,1818.747,1858.594,10173.182,0.282,0.113,0.104,0.624,43.595,23.16,7.032,99.714
2006,7,"ecomon_46",27,5663.367,1391.18,4124.916,7719.369,0.549,0.276,0.199,1.214,105.239,39.918,60.296,208.113,3555.052,720.239,1740.196,4367.714,0.334,0.127,0.101,0.611,195.844,149.851,8.775,519.488,9218.42,1845.841,5904.036,11605.088,0.883,0.393,0.3,1.825,301.083,178.077,111.947,727.602
2006,7,"ecomon_47",135,6666.971,1266.103,3558.464,10343.948,0.032,0.03,0.001,0.189,70.596,35.178,12.167,198.169,3444.31,1801.712,34.286,6169.123,0.02,0.024,0,0.129,50.758,56.607,0,195.168,9779.606,2737.791,3558.464,15414.716,0.05,0.052,0.002,0.318,116.466,68.547,12.167,283.333
2006,7,"WSS",358,5381.19,2488.023,6.351,10605.902,0.094,0.089,0,0.54,60.769,39.632,0.093,230.897,3341.751,1822.979,1.817,7890.533,0.05,0.053,0,0.286,59.561,60.787,0,273.486,7714.815,4279.802,6.351,16705.543,0.129,0.126,0,0.805,102.362,71.117,0.093,383.236
2006,7,"EGOM",217,4560.271,2202.053,18.135,8105.409,0.283,0.158,0.002,0.914,43.069,32.228,0.33,171.298,5101.762,4036.176,2.192,15298.057,0.289,0.262,0,1.54,73.498,68.609,0,379.127,7969.282,5122.219,18.135,18329.123,0.476,0.335,0.002,1.918,92.18,83.34,0.33,516.843
2006,7,"JB",98,4962.45,3477.796,1262.394,11178.17,0.173,0.109,0.046,0.536,47.624,14.606,23.095,117.177,10418.801,4796.552,3804.93,18174.451,0.436,0.269,0.094,1.349,130.624,37.955,58.501,299.257,15381.25,2485.767,9992.837,20209.924,0.609,0.254,0.278,1.646,178.248,52.058,81.596,416.433
2006,7,"Browns",669,7131.251,2340.266,231.824,13007.617,2.956,3.888,0.006,19.542,248.825,164.396,2.963,974.193,5003.421,2448.535,10.336,11978.262,1.873,2.579,0.003,12.163,427.953,467.196,0,1898.632,11633.582,4451.771,231.824,21942.038,4.641,5.939,0.009,26.815,633.919,515.358,2.963,2144.303
2006,7,"Halifax",2587,2652.138,1493.077,38.25,9015.487,125.063,140.659,0.002,746.251,650.208,585.629,2.042,2907.577,3368.163,2231.301,2.452,11868.045,267.992,340.571,0.001,1389.91,3135.649,3163.663,0,12282.433,5287.299,2700.766,38.25,16374.067,334.733,410.306,0.002,1657.831,3103.456,3578.451,2.042,14379.892
2006,7,"GeorgesNEC",180,7585.932,3187.28,498.156,12523.471,0.025,0.025,0,0.115,45.587,23.15,9.795,123.589,10592.682,4858.559,4943.844,21488.379,0.028,0.02,0.002,0.098,142.448,78.811,24.389,346.239,18178.614,3083.574,6805.522,24891.276,0.053,0.041,0.002,0.211,188.035,101.533,34.184,469.828
2006,7,"GMB150",36,6278.131,1399.77,4145.311,7888.74,1.194,0.921,0.186,3.183,160.998,79.52,36.39,309.755,3793.287,685.178,198.867,4334.809,0.686,0.479,0.022,1.656,358.925,215.136,0,767.899,10071.418,1728.94,4437.375,11986.437,1.88,1.385,0.345,4.809,519.923,282.391,119.023,1077.653
2006,7,"BOF",44,3435.347,1259.288,70.983,5543.071,1.263,0.587,0.008,2.39,246.223,113.153,2.57,448.142,2299.766,1349.028,34.706,4327.205,0.779,0.446,0.016,1.52,152.148,136.744,0,422.318,5055.636,2584.919,70.983,9870.276,1.812,0.946,0.008,3.33,353.418,175.309,2.57,617.999
2006,8,"ecomon_14",38,435.225,286.388,46.509,1090.817,0,0,0,0,2.525,3.837,0.193,15.944,909.276,632.226,220.401,2935.594,0,0,0,0,9.959,7.531,3.452,36.782,1344.502,532.01,711.11,3083.471,0,0,0,0,12.484,11.265,3.644,52.726
2006,8,"ecomon_15",114,1570.77,297.352,648.567,2186.367,0,0,0,0,2.97,1.497,0.714,5.788,111.689,111.688,3.51,465.051,0,0,0,0,2.684,2.74,0.024,8.586,1597.223,276.269,648.567,2186.367,0,0,0,0,3.606,2.263,0.714,9.779
2006,8,"ecomon_16",129,769.711,386.829,155.345,1634.899,0,0,0,0,1.242,0.702,0.411,3.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769.711,386.829,155.345,1634.899,0,0,0,0,1.242,0.702,0.411,3.559
2006,8,"ecomon_17",30,201.99,116.764,62.351,516.992,0,0,0,0,1.528,0.651,0.59,3.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.99,116.764,62.351,516.992,0,0,0,0,1.528,0.651,0.59,3.239
2006,8,"ecomon_18",43,724.52,491.481,36.812,1573.556,0,0,0,0,2.653,2.967,0.176,13.965,1403.254,773.524,392.271,3052.205,0,0,0,0,10.836,5.45,3.016,32.733,2127.774,448.953,1401.194,3152.794,0,0,0,0,13.489,8.175,3.192,46.698
2006,8,"ecomon_19",144,1307.81,291.486,794.118,2126.202,0,0,0,0,2.787,1.008,0.869,4.93,88.497,99.615,1.213,445.327,0,0,0,0,1.393,1.626,0.009,6.124,1336.08,317.258,794.118,2126.202,0,0,0,0,3.232,1.502,1.457,7.201
2006,8,"ecomon_20",80,754.312,281.136,228.055,1254.825,0,0,0,0,2.92,1.234,1.085,7.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754.312,281.136,228.055,1254.825,0,0,0,0,2.92,1.234,1.085,7.241
2006,8,"ecomon_21",17,347.249,144.6,101.866,635.123,0,0,0,0,2.049,1.219,0.392,4.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.249,144.6,101.866,635.123,0,0,0,0,2.049,1.219,0.392,4.278
2006,8,"ecomon_22",38,426.595,308.977,8.793,1105.662,0,0,0,0,3.902,5.975,0.191,26.384,788.983,340.733,205.338,1521.508,0,0,0,0.001,14.42,13.007,3.257,67.735,1215.578,249.95,666.714,1600.249,0,0,0,0.001,18.322,18.867,3.448,94.119
2006,8,"ecomon_23",151,1406.427,367.206,422.821,2845.325,0,0,0,0,3.11,1.15,0.288,5.218,101.639,89.589,0.022,302.282,0,0,0,0,2.679,2.603,0,8.268,1443.448,339.054,562.526,2845.325,0,0,0,0,4.086,2.095,1.419,9.913
2006,8,"ecomon_24",82,752.257,333.761,114.654,1458.878,0,0,0,0,1.062,0.429,0.36,1.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.257,333.761,114.654,1458.878,0,0,0,0,1.062,0.429,0.36,1.993
2006,8,"ecomon_25",70,92.047,101.625,0.279,448.555,0,0,0,0,0.22,0.221,0.005,1.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.047,101.625,0.279,448.555,0,0,0,0,0.22,0.221,0.005,1.201
2006,8,"ecomon_26",43,195.05,116.965,23.182,461.268,0,0,0,0,6.033,7.601,0.647,31.708,365.303,163.807,141.221,830.756,0,0,0,0.001,26.514,18.722,5.033,82.52,560.354,137.486,355.54,887.181,0,0,0,0.001,32.547,26.051,5.68,112.885
2006,8,"ecomon_27",126,1045.306,348.606,319.912,1657.686,0,0,0,0,3.426,1.252,1.008,5.551,58.369,44.601,1.213,176.953,0,0,0,0,3.059,3.31,0.01,11.798,1072.175,326.485,408.245,1662.273,0,0,0,0,4.834,2.714,1.008,13.233
2006,8,"ecomon_28",24,709.175,605.913,6.467,1944.808,0.001,0.001,0,0.003,40.078,37.33,1.048,142.768,4661.415,2898.508,586.257,9862.58,0.056,0.17,0,0.833,113.942,96.189,15.354,436.197,5370.59,2604.877,1303.193,10151.827,0.057,0.17,0,0.834,154.021,132.776,16.402,578.965
2006,8,"ecomon_29",157,1727.235,440.456,744.871,2661.522,0.001,0.001,0,0.003,3.35,2.3,0.819,19.484,432.161,946.676,0.886,5257.061,0,0.001,0,0.004,6.529,12.592,0.003,62.561,1925.424,774.542,911.947,6058.063,0.001,0.001,0,0.005,6.344,10.667,0.84,81.288
2006,8,"ecomon_30",131,505.769,274.77,33.01,1028.63,0,0,0,0.001,0.806,0.46,0.078,2.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.769,274.77,33.01,1028.63,0,0,0,0.001,0.806,0.46,0.078,2.102
2006,8,"ecomon_31",67,386.13,342.168,21.042,1323.133,0,0.001,0,0.004,0.563,0.426,0.045,1.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.13,342.168,21.042,1323.133,0,0.001,0,0.004,0.563,0.426,0.045,1.865
2006,8,"ecomon_32",56,1773.293,640.676,737.556,3412.076,0.006,0.003,0.001,0.012,5.016,6.077,0.47,33.019,2768.513,2031.983,5.303,6660.54,0.016,0.017,0,0.055,22.443,24.286,0.02,113.604,4096.867,1913.269,898.304,7895.211,0.019,0.019,0.001,0.065,23.851,29.431,0.554,146.129
2006,8,"ecomon_33",70,3389.074,2257.22,6.619,7622.156,0.001,0.003,0,0.018,1.404,0.769,0.061,3.918,569.556,508.859,9.274,2115.177,0,0.001,0,0.005,1.829,2.176,0.009,9.283,3592.487,2533.444,6.619,9730.249,0.002,0.003,0,0.023,2.058,1.838,0.061,11.183
2006,8,"ecomon_34",136,4650.19,1285.316,2153.184,7870.014,0.016,0.012,0.001,0.041,5.854,4.78,0.496,17.174,10630.653,3592.914,2089.155,17194.088,0.052,0.052,0.001,0.206,27.134,12.222,6.201,53.599,15280.844,2935.354,6811.402,20663.716,0.068,0.063,0.002,0.245,32.988,16.921,6.967,70.772
2006,8,"ecomon_35",39,4052.065,2252.113,565.227,8141.962,0.024,0.021,0.003,0.073,7.431,7.644,0.25,37.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4052.065,2252.113,565.227,8141.962,0.024,0.021,0.003,0.073,7.431,7.644,0.25,37.21
2006,8,"ecomon_36",93,5798.977,2781.925,1443.466,12125.991,0.072,0.049,0.005,0.194,8.995,7.1,0.648,32.267,3756.951,2979.22,42.651,10029.215,0.094,0.105,0,0.425,35.196,30.536,0.104,105.455,8384.405,2791.824,1443.466,14662.964,0.137,0.133,0.005,0.608,33.216,30.269,0.648,122.195
2006,8,"ecomon_37",123,1970.813,587.953,989.685,3066.774,0.046,0.025,0.012,0.134,26.68,9.672,12.924,50.179,13450.399,1400.904,8687.808,15848.647,0.343,0.195,0.059,0.9,80.164,25.92,42.984,143.419,15421.212,1594.556,11104.881,18091.875,0.389,0.215,0.07,0.983,106.844,35.534,56.21,192.949
2006,8,"ecomon_38",214,2749.693,830.572,537.422,5186.695,0.027,0.019,0.003,0.087,58.177,49.89,2.389,188.597,9694.518,2793.306,5036.736,17342.896,0.097,0.062,0.007,0.266,162.415,136.268,25.09,564.502,12444.21,2566.734,7908.006,20218.174,0.124,0.076,0.01,0.323,220.592,185.568,29.524,753.099
2006,8,"ecomon_40",61,3487.594,2157.743,65.521,7108.432,0.097,0.055,0.004,0.23,16.548,13.053,0.417,45.805,859.424,624.156,46.174,1867.238,0.024,0.022,0.001,0.079,29.288,21.503,0.777,67.5,3755.283,2520.2,65.521,8715.854,0.104,0.067,0.004,0.309,25.671,22.075,0.417,83.258
2006,8,"ecomon_41",249,3655.632,955.185,1925.154,6226.818,0.156,0.047,0.062,0.255,13.179,9.713,1.086,47.624,6726.747,3100.68,39.449,12993.603,0.299,0.155,0.002,0.709,73.802,35.62,0.25,223.565,10355.364,2465.378,3939.381,16223.057,0.454,0.159,0.105,0.862,86.685,42.587,9.335,271.189
2006,8,"ecomon_42",214,2795.667,1066.481,1098.934,5024.871,0.104,0.039,0.034,0.206,43.081,18.773,9.244,106.052,9672.305,2508.898,5375.395,13991.802,0.398,0.174,0.059,0.798,136.857,53.77,49.241,322.396,12467.972,2278.114,7904.764,16698.355,0.503,0.171,0.093,0.867,179.938,72.234,58.731,428.448
2006,8,"ecomon_43",96,2460.814,575.212,1179.529,4389.805,0.079,0.033,0.029,0.176,22.158,13.917,4.314,59.321,4321.667,1474.368,633.97,7429.314,0.148,0.087,0.017,0.472,115.447,38.683,23.414,228.955,6782.481,1519.352,3876.983,9648.734,0.227,0.113,0.085,0.547,137.605,44.89,65.79,273.061
2006,8,"ecomon_44",47,2846.89,757.099,1610.698,4929.332,0.076,0.035,0.028,0.184,66.462,21.925,14.144,108.008,690.003,881.741,0.794,4004.646,0.022,0.042,0,0.203,39.261,54.444,0.056,250.528,3169.87,1002.865,1610.698,5992.619,0.087,0.05,0.028,0.304,84.839,36.313,35.856,264.671
